record_type,members,member_count,persistence_neighbor_score
triplet,"[""neutron"", ""D_plus"", ""Bs0""]",3,0.0012
triplet,"[""Lambda"", ""Sigma_plus"", ""B_plus""]",3,0.0012
triplet,"[""Lambda"", ""Sigma_plus"", ""top""]",3,0.0012
triplet,"[""Lambda"", ""Delta_1232"", ""W""]",3,0.0012
triplet,"[""Lambda"", ""pi0"", ""Upsilon_1S""]",3,0.0012
triplet,"[""Lambda"", ""K_long"", ""Z""]",3,0.0012
triplet,"[""Lambda"", ""K_long"", ""Higgs""]",3,0.0012
triplet,"[""Lambda"", ""phi_1020"", ""D0""]",3,0.0012
triplet,"[""Lambda"", ""phi_1020"", ""J_psi""]",3,0.0012
triplet,"[""Sigma_plus"", ""Xi_minus"", ""B_plus""]",3,0.0012
triplet,"[""Sigma_plus"", ""Delta_1232"", ""eta""]",3,0.0012
triplet,"[""Sigma_plus"", ""Delta_1232"", ""W""]",3,0.0012
triplet,"[""Sigma_plus"", ""pi0"", ""omega_782""]",3,0.0012
triplet,"[""Sigma_plus"", ""K_plus"", ""eta""]",3,0.0012
triplet,"[""Sigma_plus"", ""K_short"", ""Ds_plus""]",3,0.0012
triplet,"[""Sigma_plus"", ""K_long"", ""Z""]",3,0.0012
triplet,"[""Sigma_plus"", ""rho_770"", ""Ds_plus""]",3,0.0012
triplet,"[""Sigma_plus"", ""omega_782"", ""J_psi""]",3,0.0012
triplet,"[""Sigma_plus"", ""D_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""Sigma_plus"", ""Z"", ""top""]",3,0.0012
triplet,"[""Xi_minus"", ""Delta_1232"", ""Z""]",3,0.0012
triplet,"[""Xi_minus"", ""rho_770"", ""D_plus""]",3,0.0012
triplet,"[""Xi_minus"", ""B_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""Xi_minus"", ""Upsilon_1S"", ""top""]",3,0.0012
triplet,"[""Omega_minus"", ""Delta_1232"", ""Higgs""]",3,0.0012
triplet,"[""Omega_minus"", ""K_short"", ""omega_782""]",3,0.0012
triplet,"[""Omega_minus"", ""K_short"", ""J_psi""]",3,0.0012
triplet,"[""Omega_minus"", ""K_short"", ""W""]",3,0.0012
triplet,"[""Omega_minus"", ""K_long"", ""phi_1020""]",3,0.0012
triplet,"[""Omega_minus"", ""D_plus"", ""J_psi""]",3,0.0012
triplet,"[""Omega_minus"", ""D_plus"", ""top""]",3,0.0012
triplet,"[""Omega_minus"", ""J_psi"", ""top""]",3,0.0012
triplet,"[""Omega_minus"", ""B_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""Delta_1232"", ""pi_plus"", ""Z""]",3,0.0012
triplet,"[""Delta_1232"", ""K_plus"", ""W""]",3,0.0012
triplet,"[""Delta_1232"", ""omega_782"", ""Upsilon_1S""]",3,0.0012
triplet,"[""Delta_1232"", ""D0"", ""W""]",3,0.0012
triplet,"[""Delta_1232"", ""D_plus"", ""B0""]",3,0.0012
triplet,"[""Delta_1232"", ""D_plus"", ""W""]",3,0.0012
triplet,"[""Delta_1232"", ""D_plus"", ""Z""]",3,0.0012
triplet,"[""Delta_1232"", ""Ds_plus"", ""W""]",3,0.0012
triplet,"[""Delta_1232"", ""B_plus"", ""W""]",3,0.0012
triplet,"[""pi0"", ""pi_plus"", ""D_plus""]",3,0.0012
triplet,"[""pi0"", ""pi_plus"", ""B_plus""]",3,0.0012
triplet,"[""pi0"", ""K_short"", ""Higgs""]",3,0.0012
triplet,"[""pi0"", ""K_long"", ""Ds_plus""]",3,0.0012
triplet,"[""pi0"", ""eta"", ""Bs0""]",3,0.0012
triplet,"[""pi0"", ""phi_1020"", ""Upsilon_1S""]",3,0.0012
triplet,"[""pi0"", ""D0"", ""B_plus""]",3,0.0012
triplet,"[""pi0"", ""Ds_plus"", ""J_psi""]",3,0.0012
triplet,"[""pi0"", ""J_psi"", ""B_plus""]",3,0.0012
triplet,"[""pi0"", ""B_plus"", ""top""]",3,0.0012
triplet,"[""pi_plus"", ""omega_782"", ""Ds_plus""]",3,0.0012
triplet,"[""pi_plus"", ""phi_1020"", ""J_psi""]",3,0.0012
triplet,"[""pi_plus"", ""D0"", ""W""]",3,0.0012
triplet,"[""pi_plus"", ""D0"", ""Z""]",3,0.0012
triplet,"[""pi_plus"", ""D_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""pi_plus"", ""B0"", ""top""]",3,0.0012
triplet,"[""pi_plus"", ""Upsilon_1S"", ""Z""]",3,0.0012
triplet,"[""K_plus"", ""K_long"", ""Upsilon_1S""]",3,0.0012
triplet,"[""K_short"", ""phi_1020"", ""B_plus""]",3,0.0012
triplet,"[""K_short"", ""D0"", ""J_psi""]",3,0.0012
triplet,"[""K_short"", ""D0"", ""B_plus""]",3,0.0012
triplet,"[""K_short"", ""D0"", ""Upsilon_1S""]",3,0.0012
triplet,"[""K_short"", ""J_psi"", ""W""]",3,0.0012
triplet,"[""K_short"", ""Z"", ""Higgs""]",3,0.0012
triplet,"[""K_long"", ""phi_1020"", ""Higgs""]",3,0.0012
triplet,"[""K_long"", ""Ds_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""K_long"", ""B0"", ""top""]",3,0.0012
triplet,"[""eta"", ""D_plus"", ""B0""]",3,0.0012
triplet,"[""eta"", ""J_psi"", ""Upsilon_1S""]",3,0.0012
triplet,"[""eta"", ""B_plus"", ""Z""]",3,0.0012
triplet,"[""eta"", ""Bs0"", ""W""]",3,0.0012
triplet,"[""rho_770"", ""D_plus"", ""Higgs""]",3,0.0012
triplet,"[""omega_782"", ""B_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""phi_1020"", ""B_plus"", ""Upsilon_1S""]",3,0.0012
triplet,"[""D_plus"", ""J_psi"", ""B0""]",3,0.0012
triplet,"[""D_plus"", ""B_plus"", ""Z""]",3,0.0012
triplet,"[""D_plus"", ""Bs0"", ""W""]",3,0.0012
triplet,"[""D_plus"", ""Bs0"", ""Higgs""]",3,0.0012
triplet,"[""B_plus"", ""Upsilon_1S"", ""W""]",3,0.0012
triplet,"[""Bs0"", ""Upsilon_1S"", ""W""]",3,0.0012
triplet,"[""electron"", ""muon"", ""J_psi""]",3,0.001
triplet,"[""electron"", ""muon"", ""Higgs""]",3,0.001
triplet,"[""electron"", ""tau"", ""D_plus""]",3,0.001
triplet,"[""electron"", ""Omega_minus"", ""K_short""]",3,0.001
triplet,"[""electron"", ""Delta_1232"", ""W""]",3,0.001
triplet,"[""electron"", ""K_plus"", ""phi_1020""]",3,0.001
triplet,"[""electron"", ""D_plus"", ""Bs0""]",3,0.001
triplet,"[""electron"", ""B0"", ""top""]",3,0.001
triplet,"[""electron"", ""Z"", ""top""]",3,0.001
triplet,"[""muon"", ""tau"", ""D_plus""]",3,0.001
triplet,"[""muon"", ""tau"", ""B_plus""]",3,0.001
triplet,"[""muon"", ""Omega_minus"", ""omega_782""]",3,0.001
triplet,"[""muon"", ""Omega_minus"", ""B_plus""]",3,0.001
triplet,"[""muon"", ""Omega_minus"", ""top""]",3,0.001
triplet,"[""muon"", ""pi_plus"", ""J_psi""]",3,0.001
triplet,"[""muon"", ""omega_782"", ""W""]",3,0.001
triplet,"[""muon"", ""Ds_plus"", ""B_plus""]",3,0.001
triplet,"[""tau"", ""neutron"", ""D_plus""]",3,0.001
triplet,"[""tau"", ""neutron"", ""Z""]",3,0.001
triplet,"[""tau"", ""Sigma_plus"", ""phi_1020""]",3,0.001
triplet,"[""tau"", ""Xi_minus"", ""K_long""]",3,0.001
triplet,"[""tau"", ""Omega_minus"", ""Upsilon_1S""]",3,0.001
triplet,"[""tau"", ""Delta_1232"", ""Z""]",3,0.001
triplet,"[""tau"", ""pi0"", ""K_plus""]",3,0.001
triplet,"[""tau"", ""pi0"", ""J_psi""]",3,0.001
triplet,"[""tau"", ""pi_plus"", ""D_plus""]",3,0.001
triplet,"[""tau"", ""K_plus"", ""top""]",3,0.001
triplet,"[""tau"", ""eta"", ""D_plus""]",3,0.001
triplet,"[""tau"", ""rho_770"", ""D_plus""]",3,0.001
triplet,"[""proton"", ""Lambda"", ""Sigma_plus""]",3,0.001
triplet,"[""proton"", ""Omega_minus"", ""K_short""]",3,0.001
triplet,"[""proton"", ""Delta_1232"", ""Z""]",3,0.001
triplet,"[""proton"", ""phi_1020"", ""top""]",3,0.001
triplet,"[""proton"", ""Z"", ""top""]",3,0.001
triplet,"[""neutron"", ""Sigma_plus"", ""rho_770""]",3,0.001
triplet,"[""neutron"", ""Omega_minus"", ""Delta_1232""]",3,0.001
triplet,"[""neutron"", ""Omega_minus"", ""K_short""]",3,0.001
triplet,"[""neutron"", ""Delta_1232"", ""K_short""]",3,0.001
triplet,"[""neutron"", ""Delta_1232"", ""K_long""]",3,0.001
triplet,"[""neutron"", ""eta"", ""omega_782""]",3,0.001
triplet,"[""neutron"", ""eta"", ""Upsilon_1S""]",3,0.001
triplet,"[""Lambda"", ""Sigma_plus"", ""eta""]",3,0.001
triplet,"[""Lambda"", ""Sigma_plus"", ""Z""]",3,0.001
triplet,"[""Lambda"", ""Sigma_plus"", ""Higgs""]",3,0.001
triplet,"[""Lambda"", ""Omega_minus"", ""K_plus""]",3,0.001
triplet,"[""Lambda"", ""Delta_1232"", ""Z""]",3,0.001
triplet,"[""Lambda"", ""D0"", ""B_plus""]",3,0.001
triplet,"[""Lambda"", ""Upsilon_1S"", ""top""]",3,0.001
triplet,"[""Sigma_plus"", ""Xi_minus"", ""Bs0""]",3,0.001
triplet,"[""Sigma_plus"", ""Delta_1232"", ""D0""]",3,0.001
triplet,"[""Sigma_plus"", ""Delta_1232"", ""Upsilon_1S""]",3,0.001
triplet,"[""Sigma_plus"", ""pi0"", ""eta""]",3,0.001
triplet,"[""Sigma_plus"", ""pi0"", ""B0""]",3,0.001
triplet,"[""Sigma_plus"", ""pi0"", ""Bs0""]",3,0.001
triplet,"[""Sigma_plus"", ""K_plus"", ""top""]",3,0.001
triplet,"[""Sigma_plus"", ""omega_782"", ""Higgs""]",3,0.001
triplet,"[""Sigma_plus"", ""Higgs"", ""top""]",3,0.001
triplet,"[""Xi_minus"", ""Delta_1232"", ""Ds_plus""]",3,0.001
triplet,"[""Xi_minus"", ""Delta_1232"", ""W""]",3,0.001
triplet,"[""Xi_minus"", ""pi0"", ""Upsilon_1S""]",3,0.001
triplet,"[""Xi_minus"", ""K_plus"", ""D0""]",3,0.001
triplet,"[""Xi_minus"", ""eta"", ""omega_782""]",3,0.001
triplet,"[""Xi_minus"", ""rho_770"", ""phi_1020""]",3,0.001
triplet,"[""Xi_minus"", ""D0"", ""D_plus""]",3,0.001
triplet,"[""Omega_minus"", ""Delta_1232"", ""Ds_plus""]",3,0.001
triplet,"[""Omega_minus"", ""pi0"", ""K_plus""]",3,0.001
triplet,"[""Omega_minus"", ""pi0"", ""K_short""]",3,0.001
triplet,"[""Omega_minus"", ""pi0"", ""rho_770""]",3,0.001
triplet,"[""Omega_minus"", ""K_plus"", ""Ds_plus""]",3,0.001
triplet,"[""Omega_minus"", ""eta"", ""Z""]",3,0.001
triplet,"[""Omega_minus"", ""Ds_plus"", ""Upsilon_1S""]",3,0.001
triplet,"[""Delta_1232"", ""pi0"", ""J_psi""]",3,0.001
triplet,"[""Delta_1232"", ""pi0"", ""W""]",3,0.001
triplet,"[""Delta_1232"", ""pi_plus"", ""W""]",3,0.001
triplet,"[""Delta_1232"", ""K_long"", ""D0""]",3,0.001
triplet,"[""Delta_1232"", ""rho_770"", ""omega_782""]",3,0.001
triplet,"[""Delta_1232"", ""rho_770"", ""top""]",3,0.001
triplet,"[""Delta_1232"", ""B_plus"", ""Z""]",3,0.001
triplet,"[""Delta_1232"", ""B0"", ""Upsilon_1S""]",3,0.001
triplet,"[""Delta_1232"", ""B0"", ""Z""]",3,0.001
triplet,"[""Delta_1232"", ""Upsilon_1S"", ""Z""]",3,0.001
triplet,"[""pi0"", ""pi_plus"", ""rho_770""]",3,0.001
triplet,"[""pi0"", ""pi_plus"", ""J_psi""]",3,0.001
triplet,"[""pi0"", ""pi_plus"", ""Bs0""]",3,0.001
triplet,"[""pi0"", ""K_plus"", ""K_long""]",3,0.001
triplet,"[""pi0"", ""K_plus"", ""W""]",3,0.001
triplet,"[""pi0"", ""eta"", ""B_plus""]",3,0.001
triplet,"[""pi0"", ""rho_770"", ""B_plus""]",3,0.001
triplet,"[""pi0"", ""omega_782"", ""D0""]",3,0.001
triplet,"[""pi0"", ""omega_782"", ""B0""]",3,0.001
triplet,"[""pi0"", ""omega_782"", ""Bs0""]",3,0.001
triplet,"[""pi0"", ""phi_1020"", ""J_psi""]",3,0.001
triplet,"[""pi0"", ""B0"", ""top""]",3,0.001
triplet,"[""pi0"", ""Bs0"", ""top""]",3,0.001
triplet,"[""pi_plus"", ""K_short"", ""eta""]",3,0.001
triplet,"[""pi_plus"", ""K_short"", ""top""]",3,0.001
triplet,"[""pi_plus"", ""omega_782"", ""B0""]",3,0.001
triplet,"[""pi_plus"", ""omega_782"", ""Bs0""]",3,0.001
triplet,"[""pi_plus"", ""D0"", ""Upsilon_1S""]",3,0.001
triplet,"[""pi_plus"", ""Ds_plus"", ""J_psi""]",3,0.001
triplet,"[""pi_plus"", ""Ds_plus"", ""Higgs""]",3,0.001
triplet,"[""pi_plus"", ""Ds_plus"", ""top""]",3,0.001
triplet,"[""pi_plus"", ""Bs0"", ""Higgs""]",3,0.001
triplet,"[""pi_plus"", ""Upsilon_1S"", ""top""]",3,0.001
triplet,"[""K_plus"", ""K_short"", ""Z""]",3,0.001
triplet,"[""K_plus"", ""K_long"", ""omega_782""]",3,0.001
triplet,"[""K_plus"", ""K_long"", ""Higgs""]",3,0.001
triplet,"[""K_plus"", ""eta"", ""W""]",3,0.001
triplet,"[""K_short"", ""D0"", ""Higgs""]",3,0.001
triplet,"[""K_long"", ""eta"", ""B_plus""]",3,0.001
triplet,"[""K_long"", ""omega_782"", ""Higgs""]",3,0.001
triplet,"[""K_long"", ""D0"", ""B0""]",3,0.001
triplet,"[""K_long"", ""D_plus"", ""B_plus""]",3,0.001
triplet,"[""K_long"", ""W"", ""Higgs""]",3,0.001
triplet,"[""eta"", ""B_plus"", ""W""]",3,0.001
triplet,"[""eta"", ""B0"", ""Higgs""]",3,0.001
triplet,"[""eta"", ""Bs0"", ""Higgs""]",3,0.001
triplet,"[""rho_770"", ""phi_1020"", ""Higgs""]",3,0.001
triplet,"[""rho_770"", ""J_psi"", ""Z""]",3,0.001
triplet,"[""omega_782"", ""phi_1020"", ""J_psi""]",3,0.001
triplet,"[""omega_782"", ""phi_1020"", ""Higgs""]",3,0.001
triplet,"[""omega_782"", ""D_plus"", ""Upsilon_1S""]",3,0.001
triplet,"[""phi_1020"", ""D_plus"", ""B0""]",3,0.001
triplet,"[""phi_1020"", ""D_plus"", ""Higgs""]",3,0.001
triplet,"[""D0"", ""Upsilon_1S"", ""Z""]",3,0.001
triplet,"[""D_plus"", ""B0"", ""W""]",3,0.001
triplet,"[""Ds_plus"", ""Upsilon_1S"", ""Z""]",3,0.001
triplet,"[""electron"", ""omega_782"", ""B_plus""]",3,0.0008
triplet,"[""electron"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""electron"", ""D_plus"", ""B0""]",3,0.0008
triplet,"[""electron"", ""Bs0"", ""top""]",3,0.0008
triplet,"[""muon"", ""tau"", ""Xi_minus""]",3,0.0008
triplet,"[""muon"", ""tau"", ""Delta_1232""]",3,0.0008
triplet,"[""muon"", ""tau"", ""J_psi""]",3,0.0008
triplet,"[""muon"", ""tau"", ""Higgs""]",3,0.0008
triplet,"[""muon"", ""neutron"", ""Xi_minus""]",3,0.0008
triplet,"[""muon"", ""neutron"", ""pi_plus""]",3,0.0008
triplet,"[""muon"", ""Xi_minus"", ""pi0""]",3,0.0008
triplet,"[""muon"", ""Xi_minus"", ""omega_782""]",3,0.0008
triplet,"[""muon"", ""Xi_minus"", ""top""]",3,0.0008
triplet,"[""muon"", ""Delta_1232"", ""Upsilon_1S""]",3,0.0008
triplet,"[""muon"", ""Delta_1232"", ""W""]",3,0.0008
triplet,"[""muon"", ""pi0"", ""Ds_plus""]",3,0.0008
triplet,"[""muon"", ""K_short"", ""Ds_plus""]",3,0.0008
triplet,"[""muon"", ""K_long"", ""Ds_plus""]",3,0.0008
triplet,"[""muon"", ""K_long"", ""B_plus""]",3,0.0008
triplet,"[""muon"", ""rho_770"", ""D0""]",3,0.0008
triplet,"[""muon"", ""omega_782"", ""Ds_plus""]",3,0.0008
triplet,"[""muon"", ""omega_782"", ""Z""]",3,0.0008
triplet,"[""muon"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""muon"", ""D0"", ""W""]",3,0.0008
triplet,"[""muon"", ""D0"", ""Z""]",3,0.0008
triplet,"[""muon"", ""Z"", ""top""]",3,0.0008
triplet,"[""tau"", ""neutron"", ""W""]",3,0.0008
triplet,"[""tau"", ""Lambda"", ""B0""]",3,0.0008
triplet,"[""tau"", ""Sigma_plus"", ""Delta_1232""]",3,0.0008
triplet,"[""tau"", ""Sigma_plus"", ""eta""]",3,0.0008
triplet,"[""tau"", ""Sigma_plus"", ""J_psi""]",3,0.0008
triplet,"[""tau"", ""Xi_minus"", ""J_psi""]",3,0.0008
triplet,"[""tau"", ""Delta_1232"", ""J_psi""]",3,0.0008
triplet,"[""tau"", ""Delta_1232"", ""Higgs""]",3,0.0008
triplet,"[""tau"", ""K_plus"", ""omega_782""]",3,0.0008
triplet,"[""tau"", ""K_plus"", ""B_plus""]",3,0.0008
triplet,"[""tau"", ""K_plus"", ""B0""]",3,0.0008
triplet,"[""tau"", ""K_long"", ""omega_782""]",3,0.0008
triplet,"[""tau"", ""K_long"", ""J_psi""]",3,0.0008
triplet,"[""tau"", ""eta"", ""W""]",3,0.0008
triplet,"[""tau"", ""eta"", ""Higgs""]",3,0.0008
triplet,"[""tau"", ""D_plus"", ""Higgs""]",3,0.0008
triplet,"[""tau"", ""Ds_plus"", ""Z""]",3,0.0008
triplet,"[""tau"", ""Bs0"", ""Upsilon_1S""]",3,0.0008
triplet,"[""proton"", ""Lambda"", ""Higgs""]",3,0.0008
triplet,"[""proton"", ""Lambda"", ""top""]",3,0.0008
triplet,"[""proton"", ""Delta_1232"", ""W""]",3,0.0008
triplet,"[""neutron"", ""Lambda"", ""D0""]",3,0.0008
triplet,"[""neutron"", ""Sigma_plus"", ""K_short""]",3,0.0008
triplet,"[""neutron"", ""Sigma_plus"", ""W""]",3,0.0008
triplet,"[""neutron"", ""Xi_minus"", ""W""]",3,0.0008
triplet,"[""neutron"", ""Delta_1232"", ""W""]",3,0.0008
triplet,"[""neutron"", ""Delta_1232"", ""Z""]",3,0.0008
triplet,"[""neutron"", ""K_plus"", ""K_short""]",3,0.0008
triplet,"[""neutron"", ""K_plus"", ""Higgs""]",3,0.0008
triplet,"[""neutron"", ""K_short"", ""K_long""]",3,0.0008
triplet,"[""neutron"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""neutron"", ""D0"", ""D_plus""]",3,0.0008
triplet,"[""Lambda"", ""Sigma_plus"", ""pi0""]",3,0.0008
triplet,"[""Lambda"", ""Sigma_plus"", ""rho_770""]",3,0.0008
triplet,"[""Lambda"", ""Sigma_plus"", ""omega_782""]",3,0.0008
triplet,"[""Lambda"", ""Sigma_plus"", ""W""]",3,0.0008
triplet,"[""Lambda"", ""pi0"", ""W""]",3,0.0008
triplet,"[""Lambda"", ""pi0"", ""Z""]",3,0.0008
triplet,"[""Lambda"", ""K_plus"", ""D_plus""]",3,0.0008
triplet,"[""Lambda"", ""K_long"", ""Ds_plus""]",3,0.0008
triplet,"[""Lambda"", ""K_long"", ""B_plus""]",3,0.0008
triplet,"[""Lambda"", ""K_long"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Lambda"", ""K_long"", ""W""]",3,0.0008
triplet,"[""Lambda"", ""eta"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Lambda"", ""omega_782"", ""phi_1020""]",3,0.0008
triplet,"[""Lambda"", ""omega_782"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Lambda"", ""omega_782"", ""W""]",3,0.0008
triplet,"[""Lambda"", ""omega_782"", ""Z""]",3,0.0008
triplet,"[""Lambda"", ""Ds_plus"", ""Higgs""]",3,0.0008
triplet,"[""Lambda"", ""Upsilon_1S"", ""Z""]",3,0.0008
triplet,"[""Sigma_plus"", ""Xi_minus"", ""K_plus""]",3,0.0008
triplet,"[""Sigma_plus"", ""Xi_minus"", ""omega_782""]",3,0.0008
triplet,"[""Sigma_plus"", ""Xi_minus"", ""top""]",3,0.0008
triplet,"[""Sigma_plus"", ""Delta_1232"", ""K_plus""]",3,0.0008
triplet,"[""Sigma_plus"", ""pi0"", ""K_plus""]",3,0.0008
triplet,"[""Sigma_plus"", ""pi0"", ""top""]",3,0.0008
triplet,"[""Sigma_plus"", ""pi_plus"", ""Ds_plus""]",3,0.0008
triplet,"[""Sigma_plus"", ""K_plus"", ""omega_782""]",3,0.0008
triplet,"[""Sigma_plus"", ""K_long"", ""W""]",3,0.0008
triplet,"[""Sigma_plus"", ""eta"", ""W""]",3,0.0008
triplet,"[""Sigma_plus"", ""eta"", ""Z""]",3,0.0008
triplet,"[""Sigma_plus"", ""omega_782"", ""phi_1020""]",3,0.0008
triplet,"[""Sigma_plus"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""Sigma_plus"", ""D0"", ""D_plus""]",3,0.0008
triplet,"[""Sigma_plus"", ""D_plus"", ""top""]",3,0.0008
triplet,"[""Sigma_plus"", ""W"", ""top""]",3,0.0008
triplet,"[""Xi_minus"", ""Delta_1232"", ""J_psi""]",3,0.0008
triplet,"[""Xi_minus"", ""pi_plus"", ""D_plus""]",3,0.0008
triplet,"[""Xi_minus"", ""Ds_plus"", ""Bs0""]",3,0.0008
triplet,"[""Omega_minus"", ""Delta_1232"", ""K_short""]",3,0.0008
triplet,"[""Omega_minus"", ""Delta_1232"", ""eta""]",3,0.0008
triplet,"[""Omega_minus"", ""Delta_1232"", ""W""]",3,0.0008
triplet,"[""Omega_minus"", ""K_plus"", ""eta""]",3,0.0008
triplet,"[""Omega_minus"", ""K_plus"", ""B0""]",3,0.0008
triplet,"[""Omega_minus"", ""K_plus"", ""Bs0""]",3,0.0008
triplet,"[""Omega_minus"", ""K_short"", ""eta""]",3,0.0008
triplet,"[""Omega_minus"", ""K_short"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Omega_minus"", ""K_short"", ""top""]",3,0.0008
triplet,"[""Omega_minus"", ""K_long"", ""eta""]",3,0.0008
triplet,"[""Omega_minus"", ""eta"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Omega_minus"", ""omega_782"", ""J_psi""]",3,0.0008
triplet,"[""Omega_minus"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""Delta_1232"", ""pi_plus"", ""Ds_plus""]",3,0.0008
triplet,"[""Delta_1232"", ""K_plus"", ""rho_770""]",3,0.0008
triplet,"[""Delta_1232"", ""K_plus"", ""B0""]",3,0.0008
triplet,"[""Delta_1232"", ""K_plus"", ""Z""]",3,0.0008
triplet,"[""Delta_1232"", ""K_short"", ""W""]",3,0.0008
triplet,"[""Delta_1232"", ""K_short"", ""Z""]",3,0.0008
triplet,"[""Delta_1232"", ""K_long"", ""Z""]",3,0.0008
triplet,"[""Delta_1232"", ""rho_770"", ""D_plus""]",3,0.0008
triplet,"[""Delta_1232"", ""phi_1020"", ""Z""]",3,0.0008
triplet,"[""Delta_1232"", ""D0"", ""J_psi""]",3,0.0008
triplet,"[""Delta_1232"", ""D0"", ""Z""]",3,0.0008
triplet,"[""Delta_1232"", ""J_psi"", ""Bs0""]",3,0.0008
triplet,"[""Delta_1232"", ""Bs0"", ""Upsilon_1S""]",3,0.0008
triplet,"[""Delta_1232"", ""Bs0"", ""W""]",3,0.0008
triplet,"[""Delta_1232"", ""Bs0"", ""Z""]",3,0.0008
triplet,"[""pi0"", ""pi_plus"", ""B0""]",3,0.0008
triplet,"[""pi0"", ""rho_770"", ""J_psi""]",3,0.0008
triplet,"[""pi0"", ""D_plus"", ""W""]",3,0.0008
triplet,"[""pi0"", ""Ds_plus"", ""Higgs""]",3,0.0008
triplet,"[""pi_plus"", ""K_short"", ""omega_782""]",3,0.0008
triplet,"[""pi_plus"", ""eta"", ""Ds_plus""]",3,0.0008
triplet,"[""pi_plus"", ""D0"", ""D_plus""]",3,0.0008
triplet,"[""pi_plus"", ""D0"", ""Bs0""]",3,0.0008
triplet,"[""pi_plus"", ""Bs0"", ""top""]",3,0.0008
triplet,"[""pi_plus"", ""Upsilon_1S"", ""W""]",3,0.0008
triplet,"[""K_plus"", ""eta"", ""rho_770""]",3,0.0008
triplet,"[""K_plus"", ""eta"", ""Z""]",3,0.0008
triplet,"[""K_plus"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""K_short"", ""K_long"", ""phi_1020""]",3,0.0008
triplet,"[""K_short"", ""eta"", ""D0""]",3,0.0008
triplet,"[""K_short"", ""eta"", ""J_psi""]",3,0.0008
triplet,"[""K_short"", ""rho_770"", ""J_psi""]",3,0.0008
triplet,"[""K_short"", ""rho_770"", ""Upsilon_1S""]",3,0.0008
triplet,"[""K_short"", ""omega_782"", ""phi_1020""]",3,0.0008
triplet,"[""K_short"", ""phi_1020"", ""top""]",3,0.0008
triplet,"[""K_short"", ""Ds_plus"", ""Upsilon_1S""]",3,0.0008
triplet,"[""K_long"", ""eta"", ""Bs0""]",3,0.0008
triplet,"[""K_long"", ""omega_782"", ""phi_1020""]",3,0.0008
triplet,"[""K_long"", ""omega_782"", ""D_plus""]",3,0.0008
triplet,"[""K_long"", ""phi_1020"", ""D_plus""]",3,0.0008
triplet,"[""K_long"", ""D_plus"", ""top""]",3,0.0008
triplet,"[""K_long"", ""J_psi"", ""Bs0""]",3,0.0008
triplet,"[""K_long"", ""B0"", ""Higgs""]",3,0.0008
triplet,"[""eta"", ""rho_770"", ""W""]",3,0.0008
triplet,"[""eta"", ""omega_782"", ""Z""]",3,0.0008
triplet,"[""eta"", ""D_plus"", ""top""]",3,0.0008
triplet,"[""rho_770"", ""omega_782"", ""Upsilon_1S""]",3,0.0008
triplet,"[""omega_782"", ""phi_1020"", ""B_plus""]",3,0.0008
triplet,"[""omega_782"", ""phi_1020"", ""W""]",3,0.0008
triplet,"[""omega_782"", ""Ds_plus"", ""Upsilon_1S""]",3,0.0008
triplet,"[""omega_782"", ""W"", ""Higgs""]",3,0.0008
triplet,"[""phi_1020"", ""D0"", ""D_plus""]",3,0.0008
triplet,"[""phi_1020"", ""Ds_plus"", ""top""]",3,0.0008
triplet,"[""phi_1020"", ""J_psi"", ""top""]",3,0.0008
triplet,"[""phi_1020"", ""Upsilon_1S"", ""Z""]",3,0.0008
triplet,"[""D0"", ""Upsilon_1S"", ""W""]",3,0.0008
triplet,"[""D_plus"", ""Ds_plus"", ""B0""]",3,0.0008
triplet,"[""D_plus"", ""Ds_plus"", ""Z""]",3,0.0008
triplet,"[""J_psi"", ""Z"", ""top""]",3,0.0008
triplet,"[""electron"", ""Delta_1232"", ""Z""]",3,0.0006
triplet,"[""electron"", ""eta"", ""Upsilon_1S""]",3,0.0006
triplet,"[""electron"", ""omega_782"", ""phi_1020""]",3,0.0006
triplet,"[""electron"", ""omega_782"", ""W""]",3,0.0006
triplet,"[""muon"", ""tau"", ""Bs0""]",3,0.0006
triplet,"[""muon"", ""Lambda"", ""pi_plus""]",3,0.0006
triplet,"[""muon"", ""Lambda"", ""K_short""]",3,0.0006
triplet,"[""muon"", ""Lambda"", ""Ds_plus""]",3,0.0006
triplet,"[""muon"", ""Sigma_plus"", ""D0""]",3,0.0006
