base,score,base_index
11.420764152830564,0.0161404500396361,1047
32.11610322064413,0.0161535758671966,3167
3.474534906981396,0.016157641554393,233
15.218163632726544,0.0161673032454571,1436
8.814322864572913,0.0161690318903822,780
15.452450490098018,0.0161875075129634,1460
2.527625525105021,0.0161892839099288,136
21.856291258251648,0.0161992793797246,2116
10.98147629525905,0.0162171790384868,1002
6.920504100820164,0.0162364162939987,586
14.41768353670734,0.0162511826294269,1354
3.9040608121624327,0.0162542263317097,277
9.273134626925383,0.0162588913110588,827
4.73382676535307,0.016279632097792,362
22.559151830366076,0.0163159380317367,2188
33.09229845969194,0.0163298963707846,3267
48.10618123624725,0.0163720939903316,4805
32.45777155431086,0.0163737772717147,3202
31.969673934786957,0.0163742713103047,3152
7.164552910582116,0.0164031048608307,611
30.72990598119624,0.0164176047524383,3025
7.018123624724945,0.0164456663666957,596
10.034566913382676,0.0165481071951557,905
4.626445289057811,0.0166435653069637,351
24.35535107021404,0.0166631385559778,2372
2.1957191438287658,0.016854605145329,102
3.533106621324265,0.016857208073276,239
10.93266653330666,0.0169028490454697,997
7.066933386677335,0.016914388277179,601
3.318343668733746,0.0169416126799779,217
2.244528905781156,0.0169417901813009,107
7.750270054010802,0.0169689848612771,671
2.3714342868573715,0.0169830451385977,120
2.830246049209842,0.0170059586057596,167
9.409801960392077,0.0170087531935697,841
7.291458291658332,0.0170130710416009,624
23.154630926185234,0.0170303045078654,2249
14.93506701340268,0.017033694464679,1407
12.05529105821164,0.0170544225221686,1112
6.7545509101820365,0.017058172999634,569
5.768593718743749,0.0171091140592027,468
16.711742348469695,0.0171253582125064,1589
25.409641928385675,0.0171705080277948,2480
4.567873574714943,0.0172028936793942,345
3.259771954390878,0.017206132075729,211
22.969153830766157,0.0172537333130426,2230
1.2780956191238246,0.0172709816174288,8
4.450730146029206,0.017293280856338,333
23.78915783156631,0.0173290126416328,2314
4.187157431486297,0.0173329818002507,306
3.191438287657532,0.017402527580114,204
6.94002800560112,0.0174068401322039,588
23.291298259651928,0.017408824562954,2263
8.248129625925184,0.0174327084011245,722
3.1523904780956187,0.0174565887022284,200
4.216443288657731,0.0174598149101898,309
1.2488097619523904,0.0174825088236097,5
2.9181036207241444,0.0174842452164871,176
31.559671934386877,0.0174865197409587,3110
27.410842168433685,0.0175067070977121,2685
27.78179635927185,0.0175575770603926,2723
