base_index,base,top_k,selected_gaps,midpoint_angles_deg,midpoint_x,midpoint_y,area,centroid_x,centroid_y,centroid_radius,side_lengths,angular_spacing_deg,symmetry_score
385,4.958351670334067,3,"[""pi_plus -> top"", ""tau -> muon"", ""W -> D0""]","[8.196589187939, 60.754572534331, 203.277805737986]","[0.98978471984, 0.488551609717, -0.918599532104]","[0.142570012172, 0.872534999093, -0.395189700799]",0.8312983294712646,0.18657893248437465,0.20663843682215144,0.27840822836135987,"[0.885484902646, 1.893990562449, 1.982704204355]","[52.557983346393, 142.523233203654, 164.918783449953]",0.021757414024260513
385,4.958351670334067,4,"[""pi_plus -> top"", ""tau -> muon"", ""W -> D0"", ""neutron -> rho_770""]","[8.196589187939, 60.754572534331, 203.277805737986, 306.82756337651]","[0.98978471984, 0.488551609717, -0.918599532104, 0.599408738365]","[0.142570012172, 0.872534999093, -0.395189700799, -0.800443105018]",1.6261497827087394,0.2897863839545358,-0.04513194863801115,0.2932798000430813,"[0.885484902646, 1.893990562449, 1.571171356296, 1.020620961036]","[52.557983346393, 142.523233203654, 103.549757638524, 61.369025811429]",0.02938022812361572
385,4.958351670334067,5,"[""pi_plus -> top"", ""tau -> muon"", ""W -> D0"", ""neutron -> rho_770"", ""Upsilon_1S -> Omega_minus""]","[8.196589187939, 60.754572534331, 150.941581998156, 203.277805737986, 306.82756337651]","[0.98978471984, 0.488551609717, -0.874124947285, -0.918599532104, 0.599408738365]","[0.142570012172, 0.872534999093, 0.485701118522, -0.395189700799, -0.800443105018]",2.217732278976312,0.05700411770659273,0.061034664794023974,0.08351466782563377,"[0.885484902646, 1.416519625759, 0.88201282545, 1.571171356296, 1.020620961036]","[52.557983346393, 90.187009463825, 52.336223739829, 103.549757638524, 61.369025811429]",0.04785901078261005
385,4.958351670334067,6,"[""pi_plus -> top"", ""tau -> muon"", ""W -> D0"", ""neutron -> rho_770"", ""Upsilon_1S -> Omega_minus"", ""Omega_minus -> pi_plus""]","[8.196589187939, 60.754572534331, 150.941581998156, 168.633707631089, 203.277805737986, 306.82756337651]","[0.98978471984, 0.488551609717, -0.874124947285, -0.980387288596, -0.918599532104, 0.599408738365]","[0.142570012172, 0.872534999093, 0.485701118522, 0.19708060371, -0.395189700799, -0.800443105018]",2.258116900643314,-0.11589445001056818,0.08370898794666747,0.14296404515229488,"[0.885484902646, 1.416519625759, 0.307560541604, 0.595484542583, 1.571171356296, 1.020620961036]","[52.557983346393, 90.187009463825, 17.692125632933, 34.644098106897, 103.549757638524, 61.369025811429]",0.038409442988585236
386,4.968113622724545,3,"[""pi_plus -> top"", ""K_plus -> rho_770"", ""tau -> electron""]","[198.169661331783, 300.726172308428, 353.778365702489]","[-0.950137302694, 0.510935639093, 0.994110113656]","[-0.31183185538, -0.859618969489, -0.108374729185]",0.6811496916063076,0.1849694833518676,-0.4266085180178992,0.4649822979607772,"[1.560386126446, 0.893210771016, 1.95486388738]","[102.556510976645, 53.052193394061, 204.391295629294]",0.01746393495417727
386,4.968113622724545,4,"[""pi_plus -> top"", ""K_plus -> rho_770"", ""tau -> electron"", ""Sigma_plus -> pi0""]","[79.895922447863, 198.169661331783, 300.726172308428, 353.778365702489]","[0.1754367895, -0.950137302694, 0.510935639093, 0.994110113656]","[0.984490697208, -0.31183185538, -0.859618969489, -0.108374729185]",1.8268325433609571,0.18258630988898641,-0.07383371421133315,0.1969496837091083,"[1.716790376653, 1.560386126446, 0.893210771016, 1.365496558725]","[118.27373888392, 102.556510976645, 53.052193394061, 86.117556745374]",0.04669596853884979
386,4.968113622724545,5,"[""pi_plus -> top"", ""K_plus -> rho_770"", ""tau -> electron"", ""Sigma_plus -> pi0"", ""W -> D0""]","[56.9255546891, 79.895922447863, 198.169661331783, 300.726172308428, 353.778365702489]","[0.545728272883, 0.1754367895, -0.950137302694, 0.510935639093, 0.994110113656]","[0.837962202117, 0.984490697208, -0.31183185538, -0.859618969489, -0.108374729185]",1.9691924382191046,0.2552147024877024,0.10852546905431433,0.2773307083597945,"[0.398229057879, 1.716790376653, 1.560386126446, 0.893210771016, 1.047186641761]","[22.970367758763, 118.27373888392, 102.556510976645, 53.052193394061, 63.147188986611]",0.03151382989961765
386,4.968113622724545,6,"[""pi_plus -> top"", ""K_plus -> rho_770"", ""tau -> electron"", ""Sigma_plus -> pi0"", ""W -> D0"", ""Omega_minus -> pi_plus""]","[56.9255546891, 79.895922447863, 159.592743561116, 198.169661331783, 300.726172308428, 353.778365702489]","[0.545728272883, 0.1754367895, -0.937237835761, -0.950137302694, 0.510935639093, 0.994110113656]","[0.837962202117, 0.984490697208, 0.348690750119, -0.31183185538, -0.859618969489, -0.108374729185]",2.33256506929725,0.05647261277961846,0.1485530158983949,0.1589249965444879,"[0.398229057879, 1.281517223614, 0.660648551517, 1.560386126446, 0.893210771016, 1.047186641761]","[22.970367758763, 79.696821113253, 38.576917770667, 102.556510976645, 53.052193394061, 63.147188986611]",0.04385931499914116
387,4.977875575115023,3,"[""pi_plus -> proton"", ""K_plus -> Lambda"", ""electron -> muon""]","[184.856334479034, 293.522285606725, 352.279553025069]","[-0.996410103687, 0.399105735884, 0.99093532136]","[-0.084657576571, -0.916904908692, -0.134339826115]",0.7923152809077707,0.13121031785255058,-0.3786341037926848,0.40072425939273626,"[1.624838478224, 0.981157666593, 1.987966338844]","[108.665951127691, 58.757267418344, 192.576781453965]",0.02024925989707278
387,4.977875575115023,4,"[""pi_plus -> proton"", ""K_plus -> Lambda"", ""electron -> muon"", ""muon -> Z""]","[22.745106603567, 184.856334479034, 293.522285606725, 352.279553025069]","[0.922233995697, -0.996410103687, 0.399105735884, 0.99093532136]","[0.386632198842, -0.084657576571, -0.916904908692, -0.134339826115]",1.3082843478922839,0.3289662373136143,-0.18731752813410912,0.3785586369884459,"[1.975679435665, 1.624838478224, 0.981157666593, 0.525482371669]","[162.111227875467, 108.665951127691, 58.757267418344, 30.465553578498]",0.021557025353529366
387,4.977875575115023,5,"[""pi_plus -> proton"", ""K_plus -> Lambda"", ""electron -> muon"", ""muon -> Z"", ""Sigma_plus -> pi0""]","[22.745106603567, 73.634052192494, 184.856334479034, 293.522285606725, 352.279553025069]","[0.922233995697, 0.281771264771, -0.996410103687, 0.399105735884, 0.99093532136]","[0.386632198842, 0.959481607093, -0.084657576571, -0.916904908692, -0.134339826115]",2.008753184689389,0.319527242805154,0.04204229891125112,0.3222812650347625,"[0.85927233997, 1.65044668061, 1.624838478224, 0.981157666593, 0.525482371669]","[50.888945588926, 111.22228228654, 108.665951127691, 58.757267418344, 30.465553578498]",0.03189254166233238
387,4.977875575115023,6,"[""pi_plus -> proton"", ""K_plus -> Lambda"", ""electron -> muon"", ""muon -> Z"", ""Sigma_plus -> pi0"", ""Omega_minus -> pi_plus""]","[22.745106603567, 73.634052192494, 150.591620180759, 184.856334479034, 293.522285606725, 352.279553025069]","[0.922233995697, 0.281771264771, -0.87114200446, -0.996410103687, 0.399105735884, 0.99093532136]","[0.386632198842, 0.959481607093, 0.491031168121, -0.084657576571, -0.916904908692, -0.134339826115]",2.3112718330041324,0.12108236826099929,0.11687377711279667,0.16828671866877648,"[0.85927233997, 1.244449605304, 0.589160103408, 1.624838478224, 0.981157666593, 0.525482371669]","[50.888945588926, 76.957567988265, 34.264714298275, 108.665951127691, 58.757267418344, 30.465553578498]",0.04371679037518855
388,4.987637527505501,3,"[""proton -> B0"", ""muon -> Z"", ""K_plus -> electron""]","[17.231147198838, 194.396259462451, 281.847328820236]","[0.95511746782, -0.968599394708, 0.205304569264]","[0.296227315867, -0.248626652978, -0.978698132132]",1.0220285245567764,0.06394088079176981,-0.31036582308089516,0.3168838594392413,"[1.999388010002, 1.38240908609, 1.479072101284]","[177.165112263613, 87.451069357785, 95.383818378602]",0.025568859278061507
388,4.987637527505501,4,"[""proton -> B0"", ""muon -> Z"", ""K_plus -> electron"", ""eta -> muon""]","[17.231147198838, 194.396259462451, 281.847328820236, 343.821410125153]","[0.95511746782, -0.968599394708, 0.205304569264, 0.960397871238]","[0.296227315867, -0.248626652978, -0.978698132132, -0.278632246735]",1.240913142352735,0.2880551284034154,-0.3024324289945324,0.4176615030225326,"[1.999388010002, 1.38240908609, 1.029688369645, 0.574883813806]","[177.165112263613, 87.451069357785, 61.974081304916, 33.409737073685]",0.02243029755951053
388,4.987637527505501,5,"[""proton -> B0"", ""muon -> Z"", ""K_plus -> electron"", ""eta -> muon"", ""Sigma_plus -> pi0""]","[17.231147198838, 67.399703382241, 194.396259462451, 281.847328820236, 343.821410125153]","[0.95511746782, 0.384300102074, -0.968599394708, 0.205304569264, 0.960397871238]","[0.296227315867, 0.92320822762, -0.248626652978, -0.978698132132, -0.278632246735]",1.9994860721700864,0.3073041231374921,-0.05730429767153861,0.3126013541700215,"[0.847901839094, 1.789841902454, 1.38240908609, 1.029688369645, 0.574883813806]","[50.168556183403, 126.99655608021, 87.451069357785, 61.974081304916, 33.409737073685]",0.03427116352299883
388,4.987637527505501,6,"[""proton -> B0"", ""muon -> Z"", ""K_plus -> electron"", ""eta -> muon"", ""Sigma_plus -> pi0"", ""pi_plus -> proton""]","[17.231147198838, 67.399703382241, 159.613758428844, 194.396259462451, 281.847328820236, 343.821410125153]","[0.95511746782, 0.384300102074, -0.937365665033, -0.968599394708, 0.205304569264, 0.960397871238]","[0.296227315867, 0.92320822762, 0.34834696786, -0.248626652978, -0.978698132132, -0.278632246735]",2.385008340839294,0.09985915844238297,0.010304246583641402,0.10038938700120362,"[0.847901839094, 1.441272308732, 0.597790138631, 1.38240908609, 1.029688369645, 0.574883813806]","[50.168556183403, 92.214055046603, 34.782501033607, 87.451069357785, 61.974081304916, 33.409737073685]",0.046411461389107796
389,4.997399479895979,3,"[""pi_plus -> B0"", ""muon -> Z"", ""electron -> Lambda""]","[11.741358456611, 174.7974309519, 279.161011065583]","[0.979076175287, -0.9958803338, 0.159209419031]","[0.203494085873, 0.090677233918, -0.987244833307]",1.1295813962970631,0.04746842017286265,-0.2310245045055389,0.23585074219882626,"[1.97817614354, 1.579920352456, 1.445697296001]","[163.05607249529, 104.363580113683, 92.580347391027]",0.0336654448203119
389,4.997399479895979,4,"[""pi_plus -> B0"", ""muon -> Z"", ""electron -> Lambda"", ""W -> pi0""]","[11.741358456611, 61.910604407101, 174.7974309519, 279.161011065583]","[0.979076175287, 0.470848607508, -0.9958803338, 0.159209419031]","[0.203494085873, 0.882214026644, 0.090677233918, -0.987244833307]",1.828470895870676,0.15331346700663648,0.04728512828190201,0.16043971616227368,"[0.847912742357, 1.666680617728, 1.579920352456, 1.445697296001]","[50.16924595049, 112.8868265448, 104.363580113683, 92.580347391027]",0.04781171282814655
389,4.997399479895979,5,"[""pi_plus -> B0"", ""muon -> Z"", ""electron -> Lambda"", ""W -> pi0"", ""eta -> muon""]","[11.741358456611, 61.910604407101, 174.7974309519, 279.161011065583, 337.059700762547]","[0.979076175287, 0.470848607508, -0.9958803338, 0.159209419031, 0.920911485695]","[0.203494085873, 0.882214026644, 0.090677233918, -0.987244833307, -0.389771773625]",2.0370408939729674,0.3068330707443386,-0.040126252099472993,0.3094457131872257,"[0.847912742357, 1.666680617728, 1.579920352456, 0.968072360625, 0.596110317945]","[50.16924595049, 112.8868265448, 104.363580113683, 57.898689696964, 34.681657694064]",0.03300312315511573
389,4.997399479895979,6,"[""pi_plus -> B0"", ""muon -> Z"", ""electron -> Lambda"", ""W -> pi0"", ""eta -> muon"", ""Lambda -> tau""]","[11.741358456611, 61.910604407101, 174.7974309519, 279.161011065583, 305.898869629634, 337.059700762547]","[0.979076175287, 0.470848607508, -0.9958803338, 0.159209419031, 0.586356375566, 0.920911485695]","[0.203494085873, 0.882214026644, 0.090677233918, -0.987244833307, -0.810053208643, -0.389771773625]",2.0971616801492967,0.3534202882145478,-0.16844741152347242,0.3915104475880715,"[0.847912742357, 1.666680617728, 1.579920352456, 0.462440692768, 0.537181167145, 0.596110317945]","[50.16924595049, 112.8868265448, 104.363580113683, 26.737858564051, 31.160831132913, 34.681657694064]",0.029925065643074445
390,5.007161432286457,3,"[""pi_plus -> B0"", ""muon -> Z"", ""K_plus -> Lambda""]","[6.27557136911, 166.299295493035, 266.23469225268]","[0.994007651437, -0.97154620777, -0.065669725452]","[0.109310515896, 0.236850092183, -0.997841413832]",1.1556587759277936,-0.014402760595198358,-0.21722693525105322,0.2177038835467293,"[1.969687365285, 1.531363874539, 1.532547401744]","[160.023724123925, 99.935396759644, 100.04087911643]",0.036123927505233605
390,5.007161432286457,4,"[""pi_plus -> B0"", ""muon -> Z"", ""K_plus -> Lambda"", ""W -> pi0""]","[6.27557136911, 59.65497711575, 166.299295493035, 266.23469225268]","[0.994007651437, 0.505205922103, -0.97154620777, -0.065669725452]","[0.109310515896, 0.862998827504, 0.236850092183, -0.997841413832]",1.865195477963385,0.11549941007924217,0.052829505437597096,0.12700815081495379,"[0.898316871518, 1.604013432558, 1.531363874539, 1.532547401744]","[53.37940574664, 106.644318377285, 99.935396759644, 100.04087911643]",0.05178584220842275
390,5.007161432286457,5,"[""pi_plus -> B0"", ""muon -> Z"", ""K_plus -> Lambda"", ""W -> pi0"", ""Lambda -> tau""]","[6.27557136911, 59.65497711575, 166.299295493035, 266.23469225268, 298.114160295315]","[0.994007651437, 0.505205922103, -0.97154620777, -0.065669725452, 0.471229878997]","[0.109310515896, 0.862998827504, 0.236850092183, -0.997841413832, -0.882010431424]",2.1010384587309883,0.18664550386285944,-0.13413848193465572,0.22984707187161343,"[0.898316871518, 1.604013432558, 1.531363874539, 0.549252220517, 1.120720223763]","[53.37940574664, 106.644318377285, 99.935396759644, 31.879468042636, 68.161411073795]",0.038414427517697955
390,5.007161432286457,6,"[""pi_plus -> B0"", ""muon -> Z"", ""K_plus -> Lambda"", ""W -> pi0"", ""Lambda -> tau"", ""Higgs -> Delta_1232""]","[6.27557136911, 59.65497711575, 105.354732860708, 166.299295493035, 266.23469225268, 298.114160295315]","[0.994007651437, 0.505205922103, -0.26479434087, -0.97154620777, -0.065669725452, 0.471229878997]","[0.109310515896, 0.862998827504, 0.964304908752, 0.236850092183, -0.997841413832, -0.882010431424]",2.41690778978585,0.11140552974067232,0.04893541651310984,0.12167936162764566,"[0.898316871518, 0.776635903803, 1.014242925298, 1.531363874539, 0.549252220517, 1.120720223763]","[53.37940574664, 45.699755744958, 60.944562632327, 99.935396759644, 31.879468042636, 68.161411073795]",0.057646444994630806
