base,family,theta_rad,x,y,resultant_length
5.692050209205021,boson,6.158654183664282,0.8950975253820591,-0.11204731012544891,0.9020832443025613
5.692050209205021,lepton,5.868116888008006,0.04300579477894456,-0.01895138187722345,0.046996311127843304
5.692050209205021,meson,0.6901019559463869,0.1535172818749822,0.1267296715527687,0.19906774094803853
5.692050209205021,quark,3.191552016926774,-0.998752290556988,-0.049938583351651564,1.0
5.896234309623431,baryon,1.3457424175825379,0.043243200006787254,0.18889093854870898,0.19377760709803174
5.896234309623431,boson,5.900665081501402,0.7302162884992052,-0.2937937251617522,0.7871026495533944
5.896234309623431,lepton,3.5674947378411996,-0.4478161679280777,-0.20316096518156013,0.4917455622893728
5.896234309623431,meson,5.385358267916569,0.1319435884023609,-0.16552982171505112,0.21168191325077407
5.896234309623431,quark,3.0033542604426464,-0.9904602797447152,0.13779852774257265,1.0
6.100418410041841,baryon,2.3777821089073896,-0.2744220765705318,0.2628224447248425,0.37997778035093804
6.100418410041841,boson,5.701036777099908,0.5440371924803663,-0.35810897810036724,0.6513205869600688
6.100418410041841,lepton,1.43034830011055,0.11370296784100795,0.8042431347831485,0.8122409647030114
6.100418410041841,meson,4.297027228062701,-0.04711556221105921,-0.10683297888489444,0.11676113043253945
6.100418410041841,quark,2.828529305014919,-0.9513946020127156,0.3079745302148645,1.0
6.304602510460251,baryon,0.40670818565069694,0.22108352917467522,0.09522578960752477,0.2407195004122143
6.304602510460251,boson,5.586861279338736,0.394136713559631,-0.3295076962727009,0.5137305430656514
6.304602510460251,lepton,5.721921368297203,0.8264600841943646,-0.5196051098800039,0.9762303729038382
6.304602510460251,meson,2.218996336914795,-0.029977693515561253,0.03958140743116691,0.04965229020644423
6.304602510460251,quark,2.66560948128914,-0.8888426493948308,0.45821255397116517,1.0
6.508786610878661,baryon,2.100048697454881,-0.09947379931598385,0.17006592717997543,0.197021461617615
6.508786610878661,boson,5.605895257971883,0.30980187887432703,-0.24913929020734318,0.3975519966986482
6.508786610878661,lepton,3.860490952383808,-0.7429863435194421,-0.6502026531972228,0.9873156520997216
6.508786610878661,meson,0.29681223249331523,0.16454258579794132,0.05032483601804807,0.17206641642492676
6.508786610878661,quark,2.513338919128023,-0.809055078960361,0.5877328297861572,1.0
6.712970711297071,baryon,2.914329006842505,-0.11560194577318383,0.02673397125775532,0.11865291857243387
