base,score,prominence,width,rank
14.642208441688336,0.0366783073827283,0.0089136457703127,0.07809561912382357,204
12.846009201840369,0.0390867096960328,0.008913521096152798,0.019523904780957224,205
8.277415483096618,0.0399954751300124,0.0088933923141877,0.02928585717143406,206
10.093138627725544,0.0300471708339647,0.0087932168745813,0.05857171434286812,207
27.762272454490898,0.0388243078663939,0.008778473002338104,0.02928585717143406,208
4.694778955791158,0.0280876557114279,0.0087349702049422,0.019523904780956336,209
1.2390478095619124,0.0283444477615708,0.008654276219705402,0.019523904780956114,210
14.16387277455491,0.0437335374589429,0.0086387552637111,0.05857171434286812,211
3.845489097819564,0.0413949220553768,0.008592992902507104,0.019523904780955448,212
4.284776955391078,0.0274778053532079,0.0085110054761596,0.03904780956191267,213
5.055971194238848,0.0300218183103747,0.008477879654886701,0.02928585717143406,214
1.307381476295259,0.0329851314861066,0.008475538044262501,0.019523904780956114,215
18.761752350470093,0.027194175501971,0.008443045060689502,0.048809761952391284,216
8.726465293058611,0.0342428025121363,0.008418920215086903,0.019523904780957224,217
8.01384276855371,0.0370304179419409,0.008310479107798703,0.019523904780957224,218
3.1035807161432283,0.0316040676743406,0.008257267379835596,0.029285857171434504,219
9.85885177035407,0.0270334722634934,0.008240486290221099,0.029285857171435836,220
10.385997199439888,0.0316675579931028,0.0081789551093428,0.06833366673334673,221
13.011962392478496,0.034328870444907,0.008164389392543,0.039047809561910896,222
21.787957591518303,0.0273509735115073,0.008047651400335597,0.07809561912382534,223
15.725785157031403,0.0326562292549071,0.007936863765660697,0.03904780956191267,224
7.857651530306061,0.0319051300096238,0.007817708521295399,0.019523904780955448,225
6.969313862772554,0.0296083773193032,0.0077495683472986986,0.019523904780955448,226
3.7088217643528703,0.0333744970716033,0.007638167819326604,0.019523904780955892,227
1.522144428885777,0.0273853785291851,0.0075450341454565,0.019523904780956336,228
39.232566513302665,0.0297283167463552,0.0074696641642178,0.25381076215242615,229
7.115743148629726,0.0258219580991712,0.007426031613981903,0.019523904780956336,230
11.537907581516302,0.0382098193645293,0.007392131298341802,0.02928585717143406,231
3.2792958591718344,0.0388604271691417,0.007299596906492595,0.019523904780956336,232
5.134066813362672,0.0393476293717078,0.007244798409175197,0.019523904780956336,233
1.2585717143428683,0.0245345503690242,0.0070520415454145,0.029285857171434282,234
4.167633526705341,0.0364297965286279,0.0070081048861966,0.03904780956191267,235
2.4983396679335863,0.0305177413993405,0.007000461160022498,0.019523904780956336,236
7.828365673134627,0.0310874706889861,0.0070000492006577,0.019523904780956336,237
29.822044408881773,0.0451317252236955,0.0069555773264248985,0.05857171434286812,238
2.5861972394478894,0.0372261382414681,0.0069002948203058,0.019523904780955448,239
21.446289257851568,0.0339828085578802,0.006825656412192096,0.05857171434286812,240
7.994318863772754,0.0380029028808122,0.006764315932697999,0.019523904780955448,241
2.449529905981196,0.0266758356946542,0.0067273678063612015,0.029285857171434504,242
10.991238247649529,0.0334562020559793,0.006660995829897102,0.07809561912382534,243
15.413402680536104,0.029610950859063,0.006503434548056998,0.02928585717143406,244
4.675255051010202,0.0260921361619483,0.006481235895365499,0.019523904780956336,245
9.370754150830164,0.0419545266286836,0.006450600274054995,0.019523904780957224,246
2.234766953390678,0.0261229962605097,0.0064365712404315,0.019523904780955892,247
