variant,base,top_4_symmetry_score
finite_lifetime_only,4.863663663663663,0.027019931240682058
finite_lifetime_only,4.912512512512512,0.054402961144489274
finite_lifetime_only,4.961361361361361,0.029992171446261325
finite_lifetime_only,5.01021021021021,0.05316194626491423
finite_lifetime_only,5.0590590590590585,0.031653510939504276
finite_lifetime_only,5.107907907907908,0.05452982688370147
finite_lifetime_only,5.1567567567567565,0.02206295224741964
finite_lifetime_only,5.205605605605606,0.02156775118495842
finite_lifetime_only,5.2544544544544545,0.02150744919288016
finite_lifetime_only,5.303303303303303,0.022235297848950574
finite_lifetime_only,5.3521521521521525,0.0334363735166725
finite_lifetime_only,5.401001001001001,0.03860583686149577
finite_lifetime_only,5.4498498498498495,0.024372250526212207
finite_lifetime_only,5.498698698698699,0.024093996992379074
finite_lifetime_only,5.5475475475475475,0.019231624186693386
finite_lifetime_only,5.596396396396396,0.020081409733439855
finite_lifetime_only,5.6452452452452455,0.038008569012
finite_lifetime_only,5.694094094094094,0.03473779432679771
finite_lifetime_only,5.742942942942943,0.04555944795452942
finite_lifetime_only,5.791791791791792,0.02893308322972805
finite_lifetime_only,5.840640640640641,0.03859942658687727
finite_lifetime_only,5.889489489489489,0.021014522692044835
finite_lifetime_only,5.938338338338339,0.020422602762182614
finite_lifetime_only,5.987187187187187,0.055489201201235704
finite_lifetime_only,6.036036036036036,0.08716903251618174
finite_lifetime_only,6.084884884884885,0.024150031067553902
finite_lifetime_only,6.133733733733734,0.018972996770860028
finite_lifetime_only,6.182582582582582,0.015139556299098918
finite_lifetime_only,6.231431431431432,0.024017259616398
finite_lifetime_only,6.28028028028028,0.029804575581444837
finite_lifetime_only,6.329129129129129,0.030178363713200426
finite_lifetime_only,6.377977977977978,0.023475992371058414
finite_lifetime_only,6.426826826826827,0.038396027532691245
finite_lifetime_only,6.475675675675675,0.019534805448575037
finite_lifetime_only,6.524524524524525,0.04937082897240784
finite_lifetime_only,6.573373373373373,0.022247430143784414
finite_lifetime_only,6.622222222222222,0.04224291441327956
finite_lifetime_only,6.671071071071071,0.046015377307908514
finite_lifetime_only,6.71991991991992,0.031100029502404328
finite_lifetime_only,6.768768768768768,0.017490432809988816
finite_lifetime_only,6.817617617617618,0.02271111426646787
finite_lifetime_only,6.866466466466466,0.028048602061874726
finite_lifetime_only,6.915315315315315,0.02898367345788426
finite_lifetime_only,6.964164164164164,0.021792909944276163
